ID,Name,Brewery,Beer Name (Full),Description,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,number_of_reviews,Style
104,Schleimhammer Roggenbier,Mill Street Brew Pub,Mill Street Brew Pub Mill Street Schleimhammer Roggenbier,"Notes:Roggenbier is an ancient style of beer from Germany that actually became extinct for 500 years it is unfiltered like the Wit beer because the style predates filtration. A lot of bad language was used during the first brew, to earn the name Schleimhammer meaning “Slime Hammer” in German, after the mess it caused. We learned a lot and the second brew went better. Producing a delicious beer with a hint of dryness from the Nugget hops and some rich fruitiness and aroma from the German Hefeweizen yeast.12 IBU\t",5.2,10.0,9876.0,22.0,36.0,6.0,28.0,41.0,44.0,0.0,42.0,32.0,56.0,116.0,3.764706,3.794118,,3.808824,3.911765,,9
356,Affligem Dubbel,Brouwerij De Smedt / Brouwerij Affligem,Brouwerij De Smedt / Brouwerij Affligem Affligem Dubbel,Notes:,6.8,15.0,30.0,9.0,30.0,12.0,17.0,60.0,29.0,0.0,38.0,14.0,17.0,39.0,3.796226,3.981132,3.745283,3.745283,3.750943,265.0,2
641,Guinness Draught,Guinness Ltd.,Guinness Ltd. Guinness Draught,Notes:,4.2,30.0,,12.0,52.0,,30.0,13.0,3.0,0.0,6.0,18.0,1.0,36.0,3.228281,4.197059,3.446606,3.353394,3.685068,2210.0,5
530,Heavy Seas - Pale Ale,Heavy Seas Beer,Heavy Seas Beer Heavy Seas - Pale Ale,Notes:,4.75,20.0,40.0,21.0,,3.0,62.0,33.0,41.0,2.0,48.0,90.0,6.0,76.0,3.258621,3.672414,3.525862,3.387931,3.551724,,11
200,Geary's Pale Ale,D.L. Geary Brewing Company,D.L. Geary Brewing Company Geary's Pale Ale,"Notes:Our flagship. This is a classic British pale ale with a nod to the legendary beers of Burton-on-Trent. Copper-colored, dry, clean, and crisp with lots of late hop taste, in an appetizing complex with ale fruitiness from imported Hampshire yeast. Original gravity - 1047; alcohol by volume - 4.5%; two row English malt (pale, crystal and chocolate); Cascade, Mt. Hood, Tettnang and Fuggle Hops.\t",4.5,20.0,40.0,35.0,36.0,6.0,,65.0,35.0,0.0,30.0,89.0,5.0,94.0,3.487562,3.666667,3.604478,3.669154,3.788557,201.0,11
326,Beersel Lager,Brouwerij Drie Fonteinen,Brouwerij Drie Fonteinen Beersel Lager,Notes:,5.2,20.0,40.0,35.0,57.0,14.0,77.0,75.0,80.0,9.0,90.0,115.0,12.0,114.0,3.954545,4.106061,4.106061,4.030303,4.242424,33.0,12
548,Irish Style Lager,Rogue Ales,Rogue Ales Kells Irish Style Lager,"Notes:7 Ingredients:Malts: Great Western Pale, Crystal -15, Wheat & Acidulated Malts.Hops: Sterling.Yeast & Water: Czech Pils Yeast & Free Range Coastal Water.12º PLATO28 IBU75 AA9.8º Lovibond\t",5.0,18.0,25.0,25.0,41.0,7.0,44.0,27.0,30.0,4.0,23.0,79.0,2.0,77.0,3.393862,3.612532,3.648338,3.58312,3.818414,391.0,1
625,Shiner Hefeweizen,Spoetzl Brewery,Spoetzl Brewery Shiner Hefeweizen,Notes:,5.4,10.0,15.0,21.0,,10.0,18.0,39.0,75.0,1.0,,20.0,20.0,66.0,3.188034,3.530983,3.363248,3.242521,3.458333,468.0,14
313,Thirsty Trout Porter,Dark Horse Brewing Company,Dark Horse Brewing Company Dark Horse Thirsty Trout Porter,"Notes:Thirsty Trout is a rich, robust American Porter. Dark brown in color with medium to heavy body and hints of light roast. Aromas of chocolate leave way to a full mouthfeel and somewhat sweet finish to make this porter a desirable companion. Thirsty Trout is a rich, robust American Porter that will have you yelling ""CHOCOLATE!"" after the first whiff. Dark brown in color with medium body and hints of light roast. The aromas of chocolate cupcake lead the way to a sweet caramel and toffee body that finish beautifully with hops. Stay trout my friends.\t",7.0,25.0,40.0,16.0,112.0,19.0,48.0,82.0,13.0,0.0,17.0,25.0,18.0,135.0,3.868421,4.0,3.736842,3.842105,3.868421,19.0,10
459,Gingerbread Stout,Hardywood Park Craft Brewery,Hardywood Park Craft Brewery Gingerbread Stout,"Notes:Brewed with baby ginger from Casselmonte Farm and wildflower honey from Bearer Farms, Hardywood Gingerbread Stout captures the terroir of central Virginia in a rich, creamy libation with a velvety mouthfeel and an intriguing evolution of flavors from milk chocolate and vanilla to honeycomb and cinnamon to a snap of ginger in the finish.Deep, dark chocolate in color with a mahogany tint and a frothy, caramel colored head, Hardywood Gingerbread Stout offers aromatics of holiday spice originating from the ginger, and balanced with a generous dose of whole Madagascar bourbon vanilla beans and Vietnamese cinnamon. Milk sugar (lactose) contributes to the full body of this stout and tames its roasty character, while oats lend a silky quality. Enjoy fresh, or cellar for a special occasion. We hope Hardywood Gingerbread Stout contributes to your merriment this season.55 IBU\t",9.2,15.0,25.0,5.0,107.0,27.0,22.0,71.0,15.0,2.0,10.0,6.0,127.0,124.0,4.5,4.5,4.5,4.642857,4.428571,7.0,15
271,Guinness Extra Stout (Original),Guinness Ltd.,Guinness Ltd. Guinness Extra Stout (Original),Notes:Aroma: Medium and balanced. A roast character with subtle fermentation fruitinessFlavor: A perfect rounded flavor of bitter and sweetPalate: Smooth with a slight bite leading to a dry finishAppearance: Distinctively black full bodied liquid with a rich creamy head\t,5.6,30.0,40.0,29.0,80.0,12.0,59.0,50.0,15.0,0.0,9.0,34.0,4.0,96.0,3.608927,,3.715397,3.749386,3.739148,1221.0,5
198,Bitter & Twisted,Harviestoun Brewery Ltd.,Harviestoun Brewery Ltd. Bitter & Twisted,"Notes:English Golden AleBitter & Twisted is a superbly-balanced, refreshingly-lively beer. It has a malty-sweet aroma with a floral, fruity hoppiness and a zingy, zesty flavour. Complex, rounded, sweet and dry; this is the connoisseurs' session beer par excellence!HOPS: Hersbruker, Celeia, Perle, BobekMALTS: Lager malt, crystal malt, malted wheat & oats34 IBU\t",4.2,20.0,,24.0,36.0,11.0,85.0,54.0,66.0,4.0,81.0,106.0,20.0,,3.646586,3.658635,3.712851,3.783133,3.973896,249.0,11
392,Penetration Porter,Kuhnhenn Brewing Company,Kuhnhenn Brewing Company Kuhnhenn Penetration Porter,"Notes:This black in color porter has a roasty, caramel, low hop aroma. It has a lightly burnt malty taste with a medium dry finish. A clean refreshing porter.\t",5.5,25.0,40.0,30.0,94.0,15.0,76.0,76.0,35.0,1.0,22.0,43.0,19.0,113.0,3.670732,3.914634,9876.0,3.890244,3.878049,41.0,10
315,Arkell Best Bitter,Wellington County Brewery,Wellington County Brewery Arkell Best Bitter,"Notes:Originally served as a real ale, Arkell Best Bitter has a loyal following. This delicate and well-balanced bitter is Wellington’s session beer.\t",4.0,20.0,9876.0,15.0,40.0,8.0,79.0,60.0,31.0,4.0,29.0,105.0,4.0,117.0,3.630435,3.710145,3.637681,3.789855,4.014493,69.0,3
161,GösserBrauerei Göss (Brau Union),Brauerei Göss (Brau Union),Brauerei Göss (Brau Union) Gösser,Notes:,5.2,18.0,25.0,21.0,31.0,12.0,31.0,50.0,20.0,0.0,19.0,56.0,1.0,63.0,2.953125,3.28125,3.078125,3.046875,3.21875,,1
506,Dominus Vobiscum Double,Microbrasserie Charlevoix,Microbrasserie Charlevoix Dominus Vobiscum Double,Notes:,8.0,15.0,,22.0,,39.0,27.0,119.0,34.0,0.0,62.0,30.0,37.0,73.0,3.947368,4.026316,,3.921053,3.842105,57.0,2
147,Black Cat Porter,Zero Gravity Craft Brewery / American Flatbread,Zero Gravity Craft Brewery / American Flatbread Black Cat Porter,"Notes:A robust dark ale with plenty of roasted malt character. Coffee, chocolatey goodness with enough hops to balance. Put your 9th grade superstitious self aside and cross paths with this nimble beast.\t",5.4,25.0,40.0,4.0,44.0,4.0,27.0,33.0,5.0,0.0,2.0,17.0,3.0,75.0,3.833333,4.0,4.083333,4.083333,4.166667,6.0,10
132,Boon Oude Kriek Mariage Parfait,Brouwerij Boon,Brouwerij Boon Boon Oude Kriek Mariage Parfait,Notes:,8.0,15.0,21.0,34.0,41.0,11.0,8.0,69.0,109.0,0.0,104.0,8.0,10.0,13.0,4.110294,4.213235,4.102941,4.183824,4.183824,68.0,13
517,Bourbon Barrel Aged Winter Warmer,Rahr & Sons Brewing Company,Rahr & Sons Brewing Company Bourbon Barrel Aged Winter Warmer,"Notes:November Release - English dark ale aged in bourbon barrels - fresh American oak - dark malts - English hops - sweet, smooth vanilla & oak finish\t",,35.0,50.0,8.0,69.0,92.0,35.0,81.0,24.0,0.0,34.0,32.0,55.0,129.0,4.063492,4.02381,4.007937,4.190476,4.134921,63.0,8
367,St. Feuillien Cuvée De Noël,Brasserie St. Feuillien,Brasserie St. Feuillien St. Feuillien Cuvée De Noël,Notes:,9.0,25.0,50.0,10.0,37.0,41.0,20.0,87.0,41.0,0.0,,15.0,54.0,54.0,4.00495,4.012376,3.943069,4.037129,4.0,202.0,7
427,Quilmes,Cervecería y Maltería Quilmes / Grupo Bemberg,Cervecería y Maltería Quilmes / Grupo Bemberg Quilmes,Notes:,4.9,18.0,25.0,12.0,21.0,4.0,23.0,13.0,6.0,1.0,6.0,32.0,3.0,45.0,,2.859375,2.697917,2.528646,2.872396,192.0,1
300,Milwaukee's Best,Miller Brewing Co.,Miller Brewing Co. Milwaukee's Best Dry,Notes:Formerly Milwaukee's Best Premium\t,4.8,8.0,18.0,21.0,17.0,11.0,15.0,15.0,11.0,4.0,5.0,,2.0,53.0,2.25,2.75,2.25,1.5,2.0,2.0,6
234,Royal Weisse,Sly Fox Brewing Company,Sly Fox Brewing Company Royal Weisse,Notes:,5.4,10.0,15.0,18.0,39.0,10.0,12.0,57.0,82.0,2.0,107.0,22.0,34.0,56.0,3.909938,3.906832,3.819876,3.854037,4.021739,161.0,14
127,BiFrost,Elysian Brewing Company,Elysian Brewing Company BiFrost,Notes:,8.3,35.0,50.0,15.0,47.0,21.0,55.0,60.0,,0.0,96.0,94.0,14.0,71.0,3.663043,3.960145,3.818841,3.811594,3.82971,138.0,8
593,English Ale,St. Peter's Brewery Co Ltd,St. Peter's Brewery Co Ltd St. Peter's English Ale,Notes:,4.5,20.0,40.0,38.0,50.0,14.0,64.0,46.0,47.0,3.0,46.0,98.0,3.0,78.0,3.445455,3.543182,,3.615909,3.747727,220.0,11
330,Lou Pepe - Framboise,Brasserie Cantillon,Brasserie Cantillon Cantillon Framboise,Notes:Blend of raspberries with two-year-old lambic - 300 g per litre.Beer with very intense fruitiness. The natural tartness of the raspberries nicely complements the lambic’s slight acidity.This beer will keep for a long time in a good cellar but we recommend to drink it within the year to enjoy the intensity of the fruit.Color: rubyServing Temperature: 12 °C/54 °F\t,5.5,15.0,21.0,26.0,23.0,6.0,4.0,80.0,98.0,1.0,77.0,5.0,3.0,8.0,4.423077,4.153846,4.115385,4.115385,4.0,13.0,13
360,Modelo Especial,Grupo Modelo S.A. de C.V.,Grupo Modelo S.A. de C.V. Modelo Especial,"Notes:Brewed as a model of what good beer should be, this rich, full-flavored Pilsner-style Lager delivers a crisp, refreshing taste.Well-balanced taste and light hop character with a crisp, clean finish. Modelo Especial is characterized by an orange blossom honey aroma with a hint of herb.\t",4.4,8.0,18.0,23.0,19.0,4.0,21.0,19.0,,2.0,10.0,34.0,4.0,43.0,2.626126,2.912162,2.920045,2.906532,3.207207,444.0,6
478,Very Bad Elf Special Reserve Ale,Ridgeway Brewing,Ridgeway Brewing Very Bad Elf,Notes:,7.5,20.0,40.0,,43.0,24.0,51.0,83.0,33.0,1.0,42.0,93.0,17.0,108.0,3.493333,,3.58,,3.563333,150.0,11
388,Hofbräu Münchner Weisse,Hofbräuhaus München,Hofbräuhaus München Hofbräu Münchner Weisse,"Notes:The origin of Hofbrau Hefe Weizen dates back to 1589 and since then the ""Weisse"" has a distinctive place in the history of Hofbrau Munchen. The beer is characterized by its sparkling, by its rich foam and naturally by its unforgettable refreshing taste.\t",5.1,10.0,15.0,19.0,40.0,4.0,11.0,25.0,16.0,1.0,51.0,11.0,37.0,44.0,3.667774,3.863787,3.813953,3.782392,3.990033,,14
518,Illegal Ale-Ien,Marshall Wharf Brewing Company / Three Tides Restaurant,Marshall Wharf Brewing Company / Three Tides Restaurant Illegal Ale-ien,Notes:A hybrid kolsch/wheat beer brewed with organic blue agave nectar. Light in color and finish.\t,8.0,45.0,85.0,17.0,14.0,17.0,11.0,30.0,8.0,1.0,20.0,16.0,0.0,29.0,3.833333,3.833333,,3.916667,4.083333,9876.0,16
262,Red Nose Winter Ale,Natty Greene's Pub & Brewing Co.,Natty Greene's Pub & Brewing Co. Red Nose Winter Ale,Notes:,6.8,35.0,50.0,8.0,44.0,24.0,19.0,52.0,21.0,0.0,26.0,21.0,96.0,77.0,,3.711538,3.596154,,3.711538,26.0,8
491,Crazy Jackass Ale,Sweetwater Tavern & Brewery,Sweetwater Tavern & Brewery Crazy Jackass Ale,Notes:,6.0,10.0,20.0,,5.0,1.0,6.0,4.0,3.0,0.0,5.0,8.0,4.0,26.0,3.916667,3.916667,3.75,4.0,3.916667,6.0,9
623,Powder Hound Winter Ale,Big Sky Brewing Company,Big Sky Brewing Company Powder Hound Winter Ale,"Notes:Two words describe winter in our neck of the woods... cold, dark, and snowy. Just the way we like it! At 7.2% ABV, Powder Hound Winter Ale gives just the right amount of warmth, balanced by its rich taste and generous dose of Hallertau, Palisade, and Amarillo hops. After a cold day of getting it done or just relaxing, the avalanche of flavor will have you saying these four words - ""I'll have another Powder Hound""!\t",7.2,35.0,50.0,10.0,42.0,33.0,54.0,52.0,24.0,3.0,33.0,63.0,23.0,61.0,3.5325,3.76,3.5475,3.6025,3.65,,8
238,Bad Penny,Big Boss Brewing,Big Boss Brewing Bad Penny Brown Ale,Notes:,5.2,15.0,25.0,13.0,54.0,9.0,24.0,48.0,,0.0,11.0,21.0,2.0,103.0,3.592593,3.611111,3.524691,3.679012,3.790123,81.0,4
162,Susquehanna Stout,Appalachian Brewing Company,Appalachian Brewing Company Susquehanna Stout,Notes:,5.0,30.0,40.0,12.0,87.0,7.0,65.0,45.0,4.0,0.0,2.0,24.0,17.0,116.0,3.741379,3.956897,3.741379,3.862069,3.887931,58.0,5
571,The Naughty Nurse,City Steam Brewery Café,City Steam Brewery Café City Steam Naughty Nurse Pale Ale,"Notes:The Naughty Nurse has become quite the popular lady in the Nutmeg State. With her classy and sensual elegance, combined with just the right amount of...ahem...bite, she has made many a friend both inside and outside of our brewpub. Don't let that ""come hither"" look fool you, though - she is all business when it comes to performance. In fact, she is our best seller! If the Nurse needs a match, it can be a nice beefy burger, or almost anything else on a pub style menu. And with her moderate alcohol content, she can stand alone and make your next Session last a long, long time! This fine ale is brewed for a spicy, slightly bittersweet finish using traditional English malt, hops, yeast and manners. Available short or tall, of course!\t",,20.0,35.0,11.0,38.0,10.0,65.0,55.0,7.0,0.0,4.0,75.0,9.0,89.0,3.344828,3.551724,3.37931,,3.586207,29.0,3
235,Bone Shaker Brown,Moat Mountain Smoke House & Brewing Co.,Moat Mountain Smoke House & Brewing Co. Moat Brown,"Notes:An English-style brown ale. This beer has a biscuit-like smoothness with a rich, malt body and medium hop bitterness.\t",5.5,15.0,25.0,12.0,44.0,2.0,37.0,47.0,4.0,1.0,6.0,43.0,10.0,114.0,3.961538,4.115385,4.115385,4.269231,4.269231,13.0,4
228,Barbarossa,Brasserie Dieu Du Ciel,Brasserie Dieu Du Ciel Barbarossa,Notes:,4.8,10.0,20.0,0.0,7.0,0.0,0.0,13.0,4.0,0.0,5.0,1.0,4.0,17.0,3.625,3.625,3.5,3.5,,4.0,9
659,Nor' Easter Winter Warmer,Captain Lawrence Brewing Co.,Captain Lawrence Brewing Co. Nor' Easter,"Notes:This is a truly unique brew, combining some unusual elements to create a powerful, yet flavorful brew. I brewed a similar beer to this one back in 1998, while I was home brewing out in California. Only this time around, I decided to age it in bourbon barrels to add a new element to the already rich sensory profile. The combination of dark malt, elderberries and bourbon barrels makes for an interesting tasting experience. This is a sippin’ beer, so sit back by the fire and enjoy.\t",12.0,25.0,50.0,20.0,60.0,79.0,7.0,104.0,71.0,0.0,73.0,14.0,27.0,92.0,4.17,,4.0675,4.195,4.025,200.0,7
108,Golden Ale,St. Peter's Brewery Co Ltd,St. Peter's Brewery Co Ltd St. Peter's Golden Ale,Notes:,4.7,20.0,40.0,18.0,,13.0,63.0,33.0,24.0,3.0,25.0,88.0,4.0,100.0,3.496552,3.513793,3.52069,3.565517,,145.0,11
426,Hillsborough River Dry Irish Stout (Patio Tools),Cigar City Brewing,Cigar City Brewing Hillsborough River Dry Stout (Patio Tools) - Cedar Aged (Humidor Series),Notes:Pours black in color with coffee and very light cocoa notes. Hillsborough River is brewed with roasted barley which contributes forward coffee notes with small notes of cocoa and toffee in the flavor.35 IBU\t,5.5,30.0,40.0,30.0,106.0,4.0,54.0,40.0,1.0,,3.0,,23.0,99.0,4.0,4.5,4.0,4.0,4.0,1.0,5
444,Black Earth PorterGreat Dane Pub & Brewing Company (Downtown),Great Dane Pub & Brewing Company (Downtown),Great Dane Pub & Brewing Company (Downtown) Black Earth Porter,"Notes:Dark and full-bodied, this is our interpretation of the classic English Porter style. Made with nine varieties of malt and assertively hopped, our porter is packed with flavor. Strong coffee and chocolate tones create a special brew for those advancing on the path of fine beer appreciation.\t",7.5,25.0,,,156.0,11.0,69.0,72.0,14.0,,6.0,33.0,27.0,146.0,4.121212,,4.045455,4.272727,4.272727,33.0,10
164,Stouterik (The Brussels Stout),Brasserie de la Senne,Brasserie de la Senne Stouterik,Notes:,4.5,30.0,40.0,22.0,65.0,7.0,63.0,59.0,15.0,0.0,21.0,40.0,12.0,,3.644068,3.889831,3.754237,3.745763,3.788136,59.0,5
400,Leute Bok,Brouwerij Van Steenberge N.V.,Brouwerij Van Steenberge N.V. Leute Bok,Notes:,9876.0,25.0,50.0,16.0,60.0,,31.0,130.0,45.0,0.0,80.0,36.0,14.0,106.0,,3.927966,3.741525,3.809322,3.817797,118.0,7
114,Corona Extra,Grupo Modelo S.A. de C.V.,Grupo Modelo S.A. de C.V. Corona Extra,Notes:Also known as Coronita Extra (small bottles) and Corona Familiar (larger bottles).\t,4.6,8.0,18.0,10.0,15.0,5.0,,10.0,22.0,3.0,19.0,17.0,4.0,22.0,1.950274,2.291058,9876.0,2.1875,2.60812,1096.0,6
256,Narragansett Lager,Narragansett Brewing Co.,Narragansett Brewing Co. Narragansett Lager,"Notes:Made on Honor for five generations, The Famous Narragansett Lager has been one of the greats since 1890. Pre-Prohibition era drinkers toasted 'Gansett, Dr. Suess illustrated 'Gansett, the Sox scored with 'Gansett, and Captain Quint crushed 'Gansett. Today, the highest rated, heritage American lager (according to Beer Advocate) is brewed to be clean, crisp, refreshing and perfectly balanced. ""Hi Neighbor! Have a 'Gansett!""\t",5.0,8.0,18.0,30.0,17.0,2.0,28.0,20.0,8.0,4.0,10.0,36.0,3.0,37.0,3.198077,3.451923,3.440385,3.475,3.780769,260.0,6
140,Vigneronne,Brasserie Cantillon,Brasserie Cantillon Cantillon Vigneronne,"Notes:The name Vigneronne Cantillon was given in 1987. This name reminds us that, while it belongs to the beer patrimony, the spontaneous fermentation, the ageing in the barrels for several years and the addition of grapes make it a distant cousin of certain white wines.In spite of its success, the Vigneronne represents less than 5% of the total production of the Cantillon brewery. In order to obtain grapes which are as mature as possible, we buy them at the end of the season. Every year, 1000 kilos of white italian grapes are delivered at the Cantillon brewery in the beginning of October.\t",5.0,15.0,21.0,37.0,30.0,7.0,,103.0,143.0,3.0,145.0,22.0,3.0,26.0,4.168182,3.888636,4.081818,4.277273,4.134091,,13
592,Black Hawk Stout,Mendocino Brewing Company,Mendocino Brewing Company Black Hawk Stout,Notes:,5.2,30.0,40.0,16.0,95.0,8.0,51.0,58.0,11.0,,15.0,23.0,9.0,97.0,3.518204,3.705097,3.384709,3.525485,3.598301,412.0,5
479,Friend Of An Irishman Stout,Christian Moerlein Brewing Company,Christian Moerlein Brewing Company Friend Of An Irishman Stout,Notes:,4.7,30.0,40.0,33.0,58.0,15.0,66.0,33.0,11.0,0.0,9.0,,10.0,84.0,3.584906,3.141509,3.028302,3.283019,3.349057,53.0,5
287,Confluence Ale,Allagash Brewing Company,Allagash Brewing Company Allagash Confluence Ale,"Notes:Allagash Confluence Ale is created with a mixed fermentation; utilizing our house primary Belgian style yeast in combination with our proprietary Brettanomyces strain. The two yeast strains work in tandem creating a marriage between spice and fruit flavors that ultimately leave a lingering silky mouth feel. Confluence is brewed with a blend of both imported pilsner and domestic pale malts as well as a portion of caramel malt, resulting in a complex malty profile. Tettnang and East Kent Golding hops are added in the brew process to balance the intricate malty profile while adding a sweet and spicy citrus aroma. After fermentation, Confluence undergoes a lengthy aging process in stainless steel tanks to enhance the flavors. Prior to bottling, it is dry hopped with a Glacier hops, providing a pleasant balance of aromas.\t",7.5,20.0,40.0,23.0,38.0,16.0,9876.0,45.0,100.0,2.0,73.0,58.0,17.0,46.0,4.106557,4.114754,3.934426,3.994536,4.021858,183.0,0
609,Boskeun,Brouwerij De Dolle Brouwers,Brouwerij De Dolle Brouwers De Dolle Bos Keun,"Notes:Boskeun is the nickname of Jo, one of the two brothers who preferred to brew blond beer at home. It is a special Easter beer, one of the first real Belgian Easter beers. (Slaghmuylder's paasbier being first). It has been brewed with pale malt, Golding hops, cane sugar and refermented in the bottle. It's a seasonal beer, so we suggest not to keep it eternally. The name Boskeun means rabbit of the wood (virgin wood, maybe?) and the label shows it, sampling the last brew.\t",10.0,20.0,40.0,12.0,48.0,41.0,19.0,,54.0,0.0,64.0,37.0,26.0,41.0,4.147679,4.094937,4.027426,4.175105,4.046414,237.0,0
316,Saranac Irish Stout,Matt Brewing Company,Matt Brewing Company Saranac Irish Stout,Notes:,5.5,30.0,40.0,43.0,84.0,8.0,68.0,55.0,7.0,0.0,7.0,49.0,8.0,101.0,3.511111,,3.683333,3.755556,3.85,90.0,5
509,Lions Winter Ale,Granville Island Brewery,Granville Island Brewery Lions Winter Ale,Notes:Our Lions Winter Ale combines premium malt with aromatic specialty hops. The vanilla-like finish of this robust ale is a great excuse to get out of the cold and enjoy BC’s favourite winter beer made from the finest natural ingredients.\t,5.5,35.0,50.0,3.0,92.0,17.0,31.0,83.0,3.0,0.0,7.0,21.0,47.0,100.0,3.742857,,3.471429,3.642857,3.628571,35.0,8
379,Over-The-Rhine Ale,Christian Moerlein Brewing Company,Christian Moerlein Brewing Company Christian Moerlein Over-The-Rhine Ale,Notes:,6.0,20.0,40.0,12.0,48.0,6.0,47.0,46.0,27.0,0.0,21.0,76.0,10.0,51.0,3.758772,3.890351,3.776316,3.802632,,114.0,11
152,Holly Jolly Christmas Ale,Fat Heads Brewery & Saloon,Fat Heads Brewery & Saloon Christmas Ale,"Notes:Once upon a frozen evening way up north, a sweet local honey named Holly inspired our Jolly Fat Man (as only Holly can) to create this festive spiced holiday ale. We think you will enjoy this holiday creation with it's aromas and flavors of Christmas day. Sweet malt, ginger, honey and cinnamon spice. Sip this by the fire with your significant other. Who knows, maybe it will lead to a little inspiration of your own. From our Jolly Fat Man to yours, Happy Holidays.Chill out man, have a beer!Matt - Chris- Glenn\t",7.4,35.0,50.0,12.0,45.0,19.0,10.0,62.0,5.0,0.0,16.0,30.0,123.0,70.0,4.0,3.875,4.083333,4.208333,,12.0,8
629,Moloko,Three Floyds Brewing Co. & Brewpub,Three Floyds Brewing Co. & Brewpub Moloko,"Notes:8.0% ABV, 30 IBUs - This Milk Stout is brewed with a portion of golden naked oats and lactose milk sugar to give it a rounded and full-bodied mouth feel. With a deep roasted and slightly sweet maltiness. August release.\t",8.0,,25.0,5.0,124.0,9.0,66.0,90.0,,0.0,14.0,38.0,13.0,117.0,4.009926,4.026055,4.08933,4.140199,4.122829,403.0,15
437,Gouden Carolus Ambrio,Brouwerij Het Anker,Brouwerij Het Anker Gouden Carolus Ambrio,Notes:,8.0,25.0,50.0,11.0,32.0,50.0,24.0,80.0,37.0,1.0,49.0,27.0,25.0,58.0,,4.018072,3.831325,3.888554,3.861446,166.0,7
336,Irish Style Stout,Sprecher Brewing Company,Sprecher Brewing Company Irish Style Stout,Notes:,5.73,30.0,40.0,16.0,90.0,7.0,51.0,,16.0,0.0,17.0,21.0,10.0,96.0,3.604478,3.738806,3.619403,3.791045,3.820896,67.0,5
307,T.E.A. (Traditional English Ale),Hog's Back Brewery,Hog's Back Brewery T.E.A. (Traditional English Ale),"Notes:An enticing amber colour with a hoppy and slightly fruity aroma. We use the finest English malt carefully balanced with local Fuggles hops. This is gently fermented to leave some of the natural malt sugars, to give a full and satisfying flavour with a long, dry finish.\t",4.2,20.0,35.0,13.0,36.0,10.0,53.0,58.0,43.0,2.0,41.0,81.0,7.0,81.0,3.24359,3.564103,3.371795,3.307692,3.538462,39.0,3
312,Plain Porter,The Porterhouse Brewing Company,The Porterhouse Brewing Company Plain Porter,Notes:,5.0,30.0,40.0,23.0,78.0,8.0,56.0,42.0,10.0,0.0,9.0,35.0,8.0,98.0,3.568966,4.068966,,3.896552,3.931034,29.0,5
395,La Sang-d'encre,Le Trou Du Diable,Le Trou Du Diable La Sang-d'encre,Notes:,5.5,30.0,40.0,40.0,77.0,,83.0,60.0,20.0,0.0,21.0,54.0,45.0,132.0,3.5,3.8,3.1,3.3,3.2,5.0,5
644,Experimental Raspberry,Hanssens Artisanaal bvba,Hanssens Artisanaal bvba Hanssens Experimental Raspberry,Notes:Ale fermented with raspberries and matured in oak barrels.\t,6.0,15.0,21.0,76.0,32.0,15.0,3.0,119.0,241.0,5.0,138.0,15.0,7.0,23.0,3.671429,3.392857,3.178571,3.35,3.028571,70.0,13
642,Geary's Winter Ale,D.L. Geary Brewing Company,D.L. Geary Brewing Company Geary's Winter Ale,"Notes:Geary’s new Winter Ale is a well balanced and more aggressive bitter, both in alcohol and hop character, without being overpowering. It is dark gold and coppery in color with moderate carbonation. Malt flavors are toasty and fruity, resulting in a tasty blend with firm body balanced by English hops.\t",6.0,20.0,35.0,9.0,59.0,20.0,37.0,60.0,13.0,0.0,18.0,45.0,,80.0,3.3625,3.6,3.508333,3.483333,3.6,120.0,3
351,Porter,Founders Brewing Company,Founders Brewing Company Founders Porter,Notes:No absence of hops gives Founders' robust porter the full flavor you deserve and expect. 45 IBU\t,6.5,25.0,40.0,13.0,87.0,8.0,84.0,63.0,13.0,0.0,9876.0,57.0,9.0,125.0,4.144444,4.158333,4.155,4.292778,4.215556,900.0,10
667,Zwickel,Urban Chestnut Brewing Company,Urban Chestnut Brewing Company Zwickel,"Notes:Our flagship lager, pronounced ‘zv-ick-el’, is an unfiltered, unpasteurized, German classic that finishes as a smooth-drinking, vitamin rich (from the yeast), naturally cloudy bier.Malts: Two-Row & PilsnerHops: Hallertau 20 IBU\t",5.2,20.0,40.0,27.0,51.0,13.0,40.0,28.0,25.0,2.0,19.0,66.0,10.0,97.0,3.75,3.666667,,4.166667,4.25,6.0,12
561,Robust Porter,Emmett's Brewing Company,Emmett's Brewing Company Robust Porter,Notes:,5.5,25.0,40.0,3.0,35.0,2.0,20.0,18.0,3.0,0.0,4.0,8.0,2.0,38.0,3.916667,4.083333,3.416667,3.916667,3.666667,6.0,10
